Sem,Cod Docente,Sede,Atributo,Calificación
1,D19071,SJM,OBSERVACIÓN,Desaprobado
1,D19071,SJM,CAPACITACIÓN,Desaprobado
1,D19071,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19071,SJM,ACTITUD,Desaprobado
1,D19072,SJM,ASISTENCIA,Observado
1,D19072,SJM,PUNTUALIDAD,Desaprobado
1,D19072,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19072,SJM,OBSERVACIÓN,Desaprobado
1,D19072,SJM,CAPACITACIÓN,Desaprobado
1,D19072,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19072,SJM,ACTITUD,Desaprobado
1,D19073,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19073,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19073,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19073,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19073,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19073,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19073,LIMA CENTRO,ACTITUD,Desaprobado
1,D19075,LIMA CENTRO,ASISTENCIA,Observado
1,D19075,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19075,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19075,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19075,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19075,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19075,LIMA CENTRO,ACTITUD,Desaprobado
1,D19077,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19077,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19077,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19077,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19077,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19077,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19077,LIMA CENTRO,ACTITUD,Desaprobado
1,D19078,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19078,LIMA CENTRO,PUNTUALIDAD,Observado
1,D19078,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19078,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19078,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19078,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19078,LIMA CENTRO,ACTITUD,Desaprobado
1,D19079,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19079,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19079,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19079,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19079,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19079,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19079,LIMA CENTRO,ACTITUD,Desaprobado
1,D19080,LIMA CENTRO,ASISTENCIA,Observado
1,D19080,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19080,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19080,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19080,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19080,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19080,LIMA CENTRO,ACTITUD,Desaprobado
1,D19081,LIMA CENTRO,ASISTENCIA,Observado
1,D19081,LIMA CENTRO,PUNTUALIDAD,Observado
1,D19081,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19081,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19081,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19081,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19081,LIMA CENTRO,ACTITUD,Desaprobado
1,D19082,LIMA CENTRO,ASISTENCIA,Observado
1,D19082,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19082,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19082,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19082,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19082,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19082,LIMA CENTRO,ACTITUD,Desaprobado
1,D19084,LIMA CENTRO,ASISTENCIA,Observado
1,D19084,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19084,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19084,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19084,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19084,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19084,LIMA CENTRO,ACTITUD,Desaprobado
1,D19085,LIMA CENTRO,ASISTENCIA,Observado
1,D19085,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19085,LIMA CENTRO,TOMA DE ASISTENCIA,Desaprobado
1,D19085,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19085,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19085,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19085,LIMA CENTRO,ACTITUD,Desaprobado
1,D19086,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19086,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19086,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19086,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19086,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19086,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19086,LIMA CENTRO,ACTITUD,Desaprobado
1,D19089,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19089,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19089,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19089,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19089,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19089,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19089,TOMAS VALLE,ACTITUD,Desaprobado
1,D19090,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19090,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19090,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19090,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19090,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19090,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19090,TOMAS VALLE,ACTITUD,Desaprobado
1,D19091,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19091,TOMAS VALLE,PUNTUALIDAD,Aprobado
1,D19091,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19091,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19091,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19091,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19091,TOMAS VALLE,ACTITUD,Desaprobado
1,D19092,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19092,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19092,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19092,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19092,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19092,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19092,TOMAS VALLE,ACTITUD,Desaprobado
1,D19093,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19093,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19093,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19093,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19093,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19093,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19093,TOMAS VALLE,ACTITUD,Desaprobado
1,D19095,WILSON,ASISTENCIA,Aprobado
1,D19095,WILSON,PUNTUALIDAD,Desaprobado
1,D19095,WILSON,TOMA DE ASISTENCIA,Observado
1,D19095,WILSON,OBSERVACIÓN,Desaprobado
1,D19095,WILSON,CAPACITACIÓN,Desaprobado
1,D19095,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D19095,WILSON,ACTITUD,Desaprobado
1,D19097,ATE,ASISTENCIA,Observado
1,D19097,ATE,PUNTUALIDAD,Observado
1,D19097,ATE,TOMA DE ASISTENCIA,Observado
1,D19097,ATE,OBSERVACIÓN,Desaprobado
1,D19097,ATE,CAPACITACIÓN,Desaprobado
1,D19097,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19097,ATE,ACTITUD,Desaprobado
1,D19098,ATE,ASISTENCIA,Aprobado
1,D19098,ATE,PUNTUALIDAD,Desaprobado
1,D19098,ATE,TOMA DE ASISTENCIA,Observado
1,D19098,ATE,OBSERVACIÓN,Desaprobado
1,D19098,ATE,CAPACITACIÓN,Desaprobado
1,D19098,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19098,ATE,ACTITUD,Desaprobado
1,D19099,ATE,ASISTENCIA,Observado
1,D19099,ATE,PUNTUALIDAD,Desaprobado
1,D19099,ATE,TOMA DE ASISTENCIA,Aprobado
1,D19099,ATE,OBSERVACIÓN,Desaprobado
1,D19099,ATE,CAPACITACIÓN,Desaprobado
1,D19099,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19099,ATE,ACTITUD,Desaprobado
1,D19101,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19101,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19101,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19101,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D19101,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D19101,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19101,TOMAS VALLE,ACTITUD,Desaprobado
1,D19103,LIMA CENTRO,ASISTENCIA,Observado
1,D19103,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19103,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19103,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19103,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19103,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19103,LIMA CENTRO,ACTITUD,Desaprobado
1,D19104,LIMA CENTRO,ASISTENCIA,Observado
1,D19104,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19104,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19104,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19104,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19104,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19104,LIMA CENTRO,ACTITUD,Desaprobado
1,D19105,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19105,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19105,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19105,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19105,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19105,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19105,LIMA CENTRO,ACTITUD,Desaprobado
1,D19109,SJM,ASISTENCIA,Observado
1,D19109,SJM,PUNTUALIDAD,Desaprobado
1,D19109,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19109,SJM,OBSERVACIÓN,Desaprobado
1,D19109,SJM,CAPACITACIÓN,Desaprobado
1,D19109,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19109,SJM,ACTITUD,Desaprobado
1,D19110,SJM,ASISTENCIA,Desaprobado
1,D19110,SJM,PUNTUALIDAD,Observado
1,D19110,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19110,SJM,OBSERVACIÓN,Desaprobado
1,D19110,SJM,CAPACITACIÓN,Desaprobado
1,D19110,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19110,SJM,ACTITUD,Desaprobado
1,D19111,SJL,ASISTENCIA,Aprobado
1,D19111,SJL,PUNTUALIDAD,Desaprobado
1,D19111,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19111,SJL,OBSERVACIÓN,Desaprobado
1,D19111,SJL,CAPACITACIÓN,Desaprobado
1,D19111,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19111,SJL,ACTITUD,Desaprobado
1,D19112,SJL,ASISTENCIA,Aprobado
1,D19112,SJL,PUNTUALIDAD,Desaprobado
1,D19112,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19112,SJL,OBSERVACIÓN,Desaprobado
1,D19112,SJL,CAPACITACIÓN,Desaprobado
1,D19112,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19112,SJL,ACTITUD,Desaprobado
1,D19113,SJL,ASISTENCIA,Observado
1,D19113,SJL,PUNTUALIDAD,Desaprobado
1,D19113,SJL,TOMA DE ASISTENCIA,Observado
1,D19113,SJL,OBSERVACIÓN,Desaprobado
1,D19113,SJL,CAPACITACIÓN,Desaprobado
1,D19113,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19113,SJL,ACTITUD,Desaprobado
1,D19114,SJL,ASISTENCIA,Aprobado
1,D19114,SJL,PUNTUALIDAD,Aprobado
1,D19114,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19114,SJL,OBSERVACIÓN,Desaprobado
1,D19114,SJL,CAPACITACIÓN,Desaprobado
1,D19114,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19114,SJL,ACTITUD,Desaprobado
1,D19117,SJL,ASISTENCIA,Aprobado
1,D19117,SJL,PUNTUALIDAD,Aprobado
1,D19117,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19117,SJL,OBSERVACIÓN,Desaprobado
1,D19117,SJL,CAPACITACIÓN,Desaprobado
1,D19117,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19117,SJL,ACTITUD,Desaprobado
1,D19118,SJL,ASISTENCIA,Aprobado
1,D19118,SJL,PUNTUALIDAD,Desaprobado
1,D19118,SJL,TOMA DE ASISTENCIA,Observado
1,D19118,SJL,OBSERVACIÓN,Desaprobado
1,D19118,SJL,CAPACITACIÓN,Desaprobado
1,D19118,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19118,SJL,ACTITUD,Desaprobado
1,D19119,SJM,ASISTENCIA,Desaprobado
1,D19119,SJM,PUNTUALIDAD,Desaprobado
1,D19119,SJM,TOMA DE ASISTENCIA,Observado
1,D19119,SJM,OBSERVACIÓN,Desaprobado
1,D19119,SJM,CAPACITACIÓN,Desaprobado
1,D19119,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19119,SJM,ACTITUD,Desaprobado
1,D19121,SJL,ASISTENCIA,Aprobado
1,D19121,SJL,PUNTUALIDAD,Observado
1,D19121,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19121,SJL,OBSERVACIÓN,Desaprobado
1,D19121,SJL,CAPACITACIÓN,Desaprobado
1,D19121,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19121,SJL,ACTITUD,Desaprobado
1,D19122,ATE,ASISTENCIA,Observado
1,D19122,ATE,PUNTUALIDAD,Desaprobado
1,D19122,ATE,TOMA DE ASISTENCIA,Aprobado
1,D19122,ATE,OBSERVACIÓN,Desaprobado
1,D19122,ATE,CAPACITACIÓN,Desaprobado
1,D19122,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19122,ATE,ACTITUD,Desaprobado
1,D19123,SJL,ASISTENCIA,Aprobado
1,D19123,SJL,PUNTUALIDAD,Desaprobado
1,D19123,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19123,SJL,OBSERVACIÓN,Desaprobado
1,D19123,SJL,CAPACITACIÓN,Desaprobado
1,D19123,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19123,SJL,ACTITUD,Desaprobado
1,D19126,PIURA,ASISTENCIA,Aprobado
1,D19126,PIURA,PUNTUALIDAD,Desaprobado
1,D19126,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19126,PIURA,OBSERVACIÓN,Desaprobado
1,D19126,PIURA,CAPACITACIÓN,Desaprobado
1,D19126,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19126,PIURA,ACTITUD,Desaprobado
1,D19127,PIURA,ASISTENCIA,Aprobado
1,D19127,PIURA,PUNTUALIDAD,Desaprobado
1,D19127,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19127,PIURA,OBSERVACIÓN,Desaprobado
1,D19127,PIURA,CAPACITACIÓN,Desaprobado
1,D19127,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19127,PIURA,ACTITUD,Desaprobado
1,D19129,PIURA,ASISTENCIA,Aprobado
1,D19129,PIURA,PUNTUALIDAD,Desaprobado
1,D19129,PIURA,TOMA DE ASISTENCIA,Observado
1,D19129,PIURA,OBSERVACIÓN,Desaprobado
1,D19129,PIURA,CAPACITACIÓN,Desaprobado
1,D19129,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19129,PIURA,ACTITUD,Desaprobado
1,D19130,PIURA,ASISTENCIA,Observado
1,D19130,PIURA,PUNTUALIDAD,Observado
1,D19130,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19130,PIURA,OBSERVACIÓN,Desaprobado
1,D19130,PIURA,CAPACITACIÓN,Desaprobado
1,D19130,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19130,PIURA,ACTITUD,Desaprobado
1,D19132,PIURA,ASISTENCIA,Observado
1,D19132,PIURA,PUNTUALIDAD,Desaprobado
1,D19132,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19132,PIURA,OBSERVACIÓN,Desaprobado
1,D19132,PIURA,CAPACITACIÓN,Desaprobado
1,D19132,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19132,PIURA,ACTITUD,Desaprobado
1,D19133,PIURA,ASISTENCIA,Observado
1,D19133,PIURA,PUNTUALIDAD,Desaprobado
1,D19133,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19133,PIURA,OBSERVACIÓN,Desaprobado
1,D19133,PIURA,CAPACITACIÓN,Desaprobado
1,D19133,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19133,PIURA,ACTITUD,Desaprobado
1,D19134,PIURA,ASISTENCIA,Aprobado
1,D19134,PIURA,PUNTUALIDAD,Desaprobado
1,D19134,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19134,PIURA,OBSERVACIÓN,Desaprobado
1,D19134,PIURA,CAPACITACIÓN,Desaprobado
1,D19134,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19134,PIURA,ACTITUD,Desaprobado
1,D19135,WILSON,ASISTENCIA,Aprobado
1,D19135,WILSON,PUNTUALIDAD,Desaprobado
1,D19135,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D19135,WILSON,OBSERVACIÓN,Desaprobado
1,D19135,WILSON,CAPACITACIÓN,Desaprobado
1,D19135,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D19135,WILSON,ACTITUD,Desaprobado
1,D19149,SJM,ASISTENCIA,Observado
1,D19149,SJM,PUNTUALIDAD,Observado
1,D19149,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19149,SJM,OBSERVACIÓN,Desaprobado
1,D19149,SJM,CAPACITACIÓN,Desaprobado
1,D19149,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19149,SJM,ACTITUD,Desaprobado
1,D19156,LIMA CENTRO,ASISTENCIA,Observado
1,D19156,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19156,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19156,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19156,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19156,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19156,LIMA CENTRO,ACTITUD,Desaprobado
1,D19157,LIMA CENTRO,ASISTENCIA,Observado
1,D19157,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19157,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19157,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19157,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19157,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19157,LIMA CENTRO,ACTITUD,Desaprobado
1,D19159,LIMA CENTRO,ASISTENCIA,Observado
1,D19159,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19159,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19159,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19159,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19159,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19159,LIMA CENTRO,ACTITUD,Desaprobado
1,D19160,LIMA CENTRO,ASISTENCIA,Observado
1,D19160,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19160,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19160,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19160,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19160,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19160,LIMA CENTRO,ACTITUD,Desaprobado
1,D19161,LIMA CENTRO,ASISTENCIA,Observado
1,D19161,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19161,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19161,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19161,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19161,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19161,LIMA CENTRO,ACTITUD,Desaprobado
1,D19162,LIMA CENTRO,ASISTENCIA,Observado
1,D19162,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19162,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19162,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19162,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19162,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19162,LIMA CENTRO,ACTITUD,Desaprobado
1,D19163,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19163,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19163,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19163,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19163,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19163,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19163,LIMA CENTRO,ACTITUD,Desaprobado
1,D19164,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19164,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19164,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19164,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19164,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19164,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19164,LIMA CENTRO,ACTITUD,Desaprobado
1,D19167,LIMA CENTRO,ASISTENCIA,Observado
1,D19167,LIMA CENTRO,PUNTUALIDAD,Observado
1,D19167,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19167,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19167,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19167,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19167,LIMA CENTRO,ACTITUD,Desaprobado
1,D19168,LIMA CENTRO,ASISTENCIA,Observado
1,D19168,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19168,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19168,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19168,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19168,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19168,LIMA CENTRO,ACTITUD,Desaprobado
1,D19169,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19169,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19169,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19169,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19169,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19169,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19169,LIMA CENTRO,ACTITUD,Desaprobado
1,D19171,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19171,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19171,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19171,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19171,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19171,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19171,LIMA CENTRO,ACTITUD,Desaprobado
1,D19181,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19181,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19181,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19181,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19181,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19181,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19181,LIMA CENTRO,ACTITUD,Desaprobado
1,D19182,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19182,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19182,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19182,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19182,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19182,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19182,LIMA CENTRO,ACTITUD,Desaprobado
1,D19183,LIMA CENTRO,ASISTENCIA,Observado
1,D19183,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19183,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19183,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19183,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19183,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19183,LIMA CENTRO,ACTITUD,Desaprobado
1,D19184,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19184,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19184,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19184,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D19184,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D19184,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19184,LIMA CENTRO,ACTITUD,Desaprobado
1,D19185,LIMA CENTRO,ASISTENCIA,Observado
1,D19185,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19185,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
