Sem,Cod Docente,Sede,Atributo,Calificacion
1,D19097,ATE,Capacitacion,Desaprobado
1,D19097,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19097,ATE,ACTITUD,Desaprobado
1,D19098,ATE,ASISTENCIA,Aprobado
1,D19098,ATE,PUNTUALIDAD,Desaprobado
1,D19098,ATE,TOMA DE ASISTENCIA,Observado
1,D19098,ATE,Observacion,Desaprobado
1,D19098,ATE,Capacitacion,Desaprobado
1,D19098,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19098,ATE,ACTITUD,Desaprobado
1,D19099,ATE,ASISTENCIA,Observado
1,D19099,ATE,PUNTUALIDAD,Desaprobado
1,D19099,ATE,TOMA DE ASISTENCIA,Aprobado
1,D19099,ATE,Observacion,Desaprobado
1,D19099,ATE,Capacitacion,Desaprobado
1,D19099,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19099,ATE,ACTITUD,Desaprobado
1,D19101,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19101,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19101,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19101,TOMAS VALLE,Observacion,Desaprobado
1,D19101,TOMAS VALLE,Capacitacion,Desaprobado
1,D19101,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19101,TOMAS VALLE,ACTITUD,Desaprobado
1,D19103,LIMA CENTRO,ASISTENCIA,Observado
1,D19103,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19103,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19103,LIMA CENTRO,Observacion,Desaprobado
1,D19103,LIMA CENTRO,Capacitacion,Desaprobado
1,D19103,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19103,LIMA CENTRO,ACTITUD,Desaprobado
1,D19104,LIMA CENTRO,ASISTENCIA,Observado
1,D19104,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19104,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19104,LIMA CENTRO,Observacion,Desaprobado
1,D19104,LIMA CENTRO,Capacitacion,Desaprobado
1,D19104,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19104,LIMA CENTRO,ACTITUD,Desaprobado
1,D19105,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19105,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19105,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19105,LIMA CENTRO,Observacion,Desaprobado
1,D19105,LIMA CENTRO,Capacitacion,Desaprobado
1,D19105,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19105,LIMA CENTRO,ACTITUD,Desaprobado
1,D19109,SJM,ASISTENCIA,Observado
1,D19109,SJM,PUNTUALIDAD,Desaprobado
1,D19109,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19109,SJM,Observacion,Desaprobado
1,D19109,SJM,Capacitacion,Desaprobado
1,D19109,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19109,SJM,ACTITUD,Desaprobado
1,D19110,SJM,ASISTENCIA,Desaprobado
1,D19110,SJM,PUNTUALIDAD,Observado
1,D19110,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19110,SJM,Observacion,Desaprobado
1,D19110,SJM,Capacitacion,Desaprobado
1,D19110,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19110,SJM,ACTITUD,Desaprobado
1,D19111,SJL,ASISTENCIA,Aprobado
1,D19111,SJL,PUNTUALIDAD,Desaprobado
1,D19111,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19111,SJL,Observacion,Desaprobado
1,D19111,SJL,Capacitacion,Desaprobado
1,D19111,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19111,SJL,ACTITUD,Desaprobado
1,D19112,SJL,ASISTENCIA,Aprobado
1,D19112,SJL,PUNTUALIDAD,Desaprobado
1,D19112,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19112,SJL,Observacion,Desaprobado
1,D19112,SJL,Capacitacion,Desaprobado
1,D19112,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19112,SJL,ACTITUD,Desaprobado
1,D19113,SJL,ASISTENCIA,Observado
1,D19113,SJL,PUNTUALIDAD,Desaprobado
1,D19113,SJL,TOMA DE ASISTENCIA,Observado
1,D19113,SJL,Observacion,Desaprobado
1,D19113,SJL,Capacitacion,Desaprobado
1,D19113,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19113,SJL,ACTITUD,Desaprobado
1,D19114,SJL,ASISTENCIA,Aprobado
1,D19114,SJL,PUNTUALIDAD,Aprobado
1,D19114,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19114,SJL,Observacion,Desaprobado
1,D19114,SJL,Capacitacion,Desaprobado
1,D19114,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19114,SJL,ACTITUD,Desaprobado
1,D19117,SJL,ASISTENCIA,Aprobado
1,D19117,SJL,PUNTUALIDAD,Aprobado
1,D19117,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19117,SJL,Observacion,Desaprobado
1,D19117,SJL,Capacitacion,Desaprobado
1,D19117,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19117,SJL,ACTITUD,Desaprobado
1,D19118,SJL,ASISTENCIA,Aprobado
1,D19118,SJL,PUNTUALIDAD,Desaprobado
1,D19118,SJL,TOMA DE ASISTENCIA,Observado
1,D19118,SJL,Observacion,Desaprobado
1,D19118,SJL,Capacitacion,Desaprobado
1,D19118,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19118,SJL,ACTITUD,Desaprobado
1,D19119,SJM,ASISTENCIA,Desaprobado
1,D19119,SJM,PUNTUALIDAD,Desaprobado
1,D19119,SJM,TOMA DE ASISTENCIA,Observado
1,D19119,SJM,Observacion,Desaprobado
1,D19119,SJM,Capacitacion,Desaprobado
1,D19119,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19119,SJM,ACTITUD,Desaprobado
1,D19121,SJL,ASISTENCIA,Aprobado
1,D19121,SJL,PUNTUALIDAD,Observado
1,D19121,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19121,SJL,Observacion,Desaprobado
1,D19121,SJL,Capacitacion,Desaprobado
1,D19121,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19121,SJL,ACTITUD,Desaprobado
1,D19122,ATE,ASISTENCIA,Observado
1,D19122,ATE,PUNTUALIDAD,Desaprobado
1,D19122,ATE,TOMA DE ASISTENCIA,Aprobado
1,D19122,ATE,Observacion,Desaprobado
1,D19122,ATE,Capacitacion,Desaprobado
1,D19122,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19122,ATE,ACTITUD,Desaprobado
1,D19123,SJL,ASISTENCIA,Aprobado
1,D19123,SJL,PUNTUALIDAD,Desaprobado
1,D19123,SJL,TOMA DE ASISTENCIA,Aprobado
1,D19123,SJL,Observacion,Desaprobado
1,D19123,SJL,Capacitacion,Desaprobado
1,D19123,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D19123,SJL,ACTITUD,Desaprobado
1,D19126,PIURA,ASISTENCIA,Aprobado
1,D19126,PIURA,PUNTUALIDAD,Desaprobado
1,D19126,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19126,PIURA,Observacion,Desaprobado
1,D19126,PIURA,Capacitacion,Desaprobado
1,D19126,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19126,PIURA,ACTITUD,Desaprobado
1,D19127,PIURA,ASISTENCIA,Aprobado
1,D19127,PIURA,PUNTUALIDAD,Desaprobado
1,D19127,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19127,PIURA,Observacion,Desaprobado
1,D19127,PIURA,Capacitacion,Desaprobado
1,D19127,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19127,PIURA,ACTITUD,Desaprobado
1,D19129,PIURA,ASISTENCIA,Aprobado
1,D19129,PIURA,PUNTUALIDAD,Desaprobado
1,D19129,PIURA,TOMA DE ASISTENCIA,Observado
1,D19129,PIURA,Observacion,Desaprobado
1,D19129,PIURA,Capacitacion,Desaprobado
1,D19129,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19129,PIURA,ACTITUD,Desaprobado
1,D19130,PIURA,ASISTENCIA,Observado
1,D19130,PIURA,PUNTUALIDAD,Observado
1,D19130,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19130,PIURA,Observacion,Desaprobado
1,D19130,PIURA,Capacitacion,Desaprobado
1,D19130,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19130,PIURA,ACTITUD,Desaprobado
1,D19132,PIURA,ASISTENCIA,Observado
1,D19132,PIURA,PUNTUALIDAD,Desaprobado
1,D19132,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19132,PIURA,Observacion,Desaprobado
1,D19132,PIURA,Capacitacion,Desaprobado
1,D19132,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19132,PIURA,ACTITUD,Desaprobado
1,D19133,PIURA,ASISTENCIA,Observado
1,D19133,PIURA,PUNTUALIDAD,Desaprobado
1,D19133,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19133,PIURA,Observacion,Desaprobado
1,D19133,PIURA,Capacitacion,Desaprobado
1,D19133,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19133,PIURA,ACTITUD,Desaprobado
1,D19134,PIURA,ASISTENCIA,Aprobado
1,D19134,PIURA,PUNTUALIDAD,Desaprobado
1,D19134,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D19134,PIURA,Observacion,Desaprobado
1,D19134,PIURA,Capacitacion,Desaprobado
1,D19134,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D19134,PIURA,ACTITUD,Desaprobado
1,D19135,WILSON,ASISTENCIA,Aprobado
1,D19135,WILSON,PUNTUALIDAD,Desaprobado
1,D19135,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D19135,WILSON,Observacion,Desaprobado
1,D19135,WILSON,Capacitacion,Desaprobado
1,D19135,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D19135,WILSON,ACTITUD,Desaprobado
1,D19149,SJM,ASISTENCIA,Observado
1,D19149,SJM,PUNTUALIDAD,Observado
1,D19149,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19149,SJM,Observacion,Desaprobado
1,D19149,SJM,Capacitacion,Desaprobado
1,D19149,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19149,SJM,ACTITUD,Desaprobado
1,D19156,LIMA CENTRO,ASISTENCIA,Observado
1,D19156,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19156,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19156,LIMA CENTRO,Observacion,Desaprobado
1,D19156,LIMA CENTRO,Capacitacion,Desaprobado
1,D19156,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19156,LIMA CENTRO,ACTITUD,Desaprobado
1,D19157,LIMA CENTRO,ASISTENCIA,Observado
1,D19157,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19157,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19157,LIMA CENTRO,Observacion,Desaprobado
1,D19157,LIMA CENTRO,Capacitacion,Desaprobado
1,D19157,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19157,LIMA CENTRO,ACTITUD,Desaprobado
1,D19159,LIMA CENTRO,ASISTENCIA,Observado
1,D19159,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19159,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19159,LIMA CENTRO,Observacion,Desaprobado
1,D19159,LIMA CENTRO,Capacitacion,Desaprobado
1,D19159,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19159,LIMA CENTRO,ACTITUD,Desaprobado
1,D19160,LIMA CENTRO,ASISTENCIA,Observado
1,D19160,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19160,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19160,LIMA CENTRO,Observacion,Desaprobado
1,D19160,LIMA CENTRO,Capacitacion,Desaprobado
1,D19160,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19160,LIMA CENTRO,ACTITUD,Desaprobado
1,D19161,LIMA CENTRO,ASISTENCIA,Observado
1,D19161,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19161,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19161,LIMA CENTRO,Observacion,Desaprobado
1,D19161,LIMA CENTRO,Capacitacion,Desaprobado
1,D19161,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19161,LIMA CENTRO,ACTITUD,Desaprobado
1,D19162,LIMA CENTRO,ASISTENCIA,Observado
1,D19162,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19162,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19162,LIMA CENTRO,Observacion,Desaprobado
1,D19162,LIMA CENTRO,Capacitacion,Desaprobado
1,D19162,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19162,LIMA CENTRO,ACTITUD,Desaprobado
1,D19163,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19163,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19163,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19163,LIMA CENTRO,Observacion,Desaprobado
1,D19163,LIMA CENTRO,Capacitacion,Desaprobado
1,D19163,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19163,LIMA CENTRO,ACTITUD,Desaprobado
1,D19164,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19164,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19164,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19164,LIMA CENTRO,Observacion,Desaprobado
1,D19164,LIMA CENTRO,Capacitacion,Desaprobado
1,D19164,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19164,LIMA CENTRO,ACTITUD,Desaprobado
1,D19167,LIMA CENTRO,ASISTENCIA,Observado
1,D19167,LIMA CENTRO,PUNTUALIDAD,Observado
1,D19167,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19167,LIMA CENTRO,Observacion,Desaprobado
1,D19167,LIMA CENTRO,Capacitacion,Desaprobado
1,D19167,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19167,LIMA CENTRO,ACTITUD,Desaprobado
1,D19168,LIMA CENTRO,ASISTENCIA,Observado
1,D19168,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19168,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19168,LIMA CENTRO,Observacion,Desaprobado
1,D19168,LIMA CENTRO,Capacitacion,Desaprobado
1,D19168,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19168,LIMA CENTRO,ACTITUD,Desaprobado
1,D19169,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19169,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19169,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19169,LIMA CENTRO,Observacion,Desaprobado
1,D19169,LIMA CENTRO,Capacitacion,Desaprobado
1,D19169,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19169,LIMA CENTRO,ACTITUD,Desaprobado
1,D19171,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19171,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19171,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19171,LIMA CENTRO,Observacion,Desaprobado
1,D19171,LIMA CENTRO,Capacitacion,Desaprobado
1,D19171,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19171,LIMA CENTRO,ACTITUD,Desaprobado
1,D19181,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19181,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19181,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19181,LIMA CENTRO,Observacion,Desaprobado
1,D19181,LIMA CENTRO,Capacitacion,Desaprobado
1,D19181,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19181,LIMA CENTRO,ACTITUD,Desaprobado
1,D19182,LIMA CENTRO,ASISTENCIA,Aprobado
1,D19182,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19182,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19182,LIMA CENTRO,Observacion,Desaprobado
1,D19182,LIMA CENTRO,Capacitacion,Desaprobado
1,D19182,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19182,LIMA CENTRO,ACTITUD,Desaprobado
1,D19183,LIMA CENTRO,ASISTENCIA,Observado
1,D19183,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19183,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19183,LIMA CENTRO,Observacion,Desaprobado
1,D19183,LIMA CENTRO,Capacitacion,Desaprobado
1,D19183,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19183,LIMA CENTRO,ACTITUD,Desaprobado
1,D19184,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D19184,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19184,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D19184,LIMA CENTRO,Observacion,Desaprobado
1,D19184,LIMA CENTRO,Capacitacion,Desaprobado
1,D19184,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19184,LIMA CENTRO,ACTITUD,Desaprobado
1,D19185,LIMA CENTRO,ASISTENCIA,Observado
1,D19185,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D19185,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D19185,LIMA CENTRO,Observacion,Desaprobado
1,D19185,LIMA CENTRO,Capacitacion,Desaprobado
1,D19185,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D19185,LIMA CENTRO,ACTITUD,Desaprobado
1,D19187,ATE,ASISTENCIA,Aprobado
1,D19187,ATE,PUNTUALIDAD,Desaprobado
1,D19187,ATE,TOMA DE ASISTENCIA,Observado
1,D19187,ATE,Observacion,Desaprobado
1,D19187,ATE,Capacitacion,Desaprobado
1,D19187,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19187,ATE,ACTITUD,Desaprobado
1,D19193,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19193,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19193,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19193,TOMAS VALLE,Observacion,Desaprobado
1,D19193,TOMAS VALLE,Capacitacion,Desaprobado
1,D19193,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19193,TOMAS VALLE,ACTITUD,Desaprobado
1,D19194,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19194,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19194,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19194,TOMAS VALLE,Observacion,Desaprobado
1,D19194,TOMAS VALLE,Capacitacion,Desaprobado
1,D19194,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19194,TOMAS VALLE,ACTITUD,Desaprobado
1,D19195,TOMAS VALLE,ASISTENCIA,Observado
1,D19195,TOMAS VALLE,PUNTUALIDAD,Aprobado
1,D19195,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19195,TOMAS VALLE,Observacion,Desaprobado
1,D19195,TOMAS VALLE,Capacitacion,Desaprobado
1,D19195,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19195,TOMAS VALLE,ACTITUD,Desaprobado
1,D19196,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19196,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19196,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19196,TOMAS VALLE,Observacion,Desaprobado
1,D19196,TOMAS VALLE,Capacitacion,Desaprobado
1,D19196,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19196,TOMAS VALLE,ACTITUD,Desaprobado
1,D19197,TOMAS VALLE,ASISTENCIA,Observado
1,D19197,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19197,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19197,TOMAS VALLE,Observacion,Desaprobado
1,D19197,TOMAS VALLE,Capacitacion,Desaprobado
1,D19197,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19197,TOMAS VALLE,ACTITUD,Desaprobado
1,D19198,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19198,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19198,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19198,TOMAS VALLE,Observacion,Desaprobado
1,D19198,TOMAS VALLE,Capacitacion,Desaprobado
1,D19198,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19198,TOMAS VALLE,ACTITUD,Desaprobado
1,D19199,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19199,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19199,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19199,TOMAS VALLE,Observacion,Desaprobado
1,D19199,TOMAS VALLE,Capacitacion,Desaprobado
1,D19199,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19199,TOMAS VALLE,ACTITUD,Desaprobado
1,D19200,TOMAS VALLE,ASISTENCIA,Observado
1,D19200,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19200,TOMAS VALLE,TOMA DE ASISTENCIA,Observado
1,D19200,TOMAS VALLE,Observacion,Desaprobado
1,D19200,TOMAS VALLE,Capacitacion,Desaprobado
1,D19200,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19200,TOMAS VALLE,ACTITUD,Desaprobado
1,D19201,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19201,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19201,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19201,TOMAS VALLE,Observacion,Desaprobado
1,D19201,TOMAS VALLE,Capacitacion,Desaprobado
1,D19201,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19201,TOMAS VALLE,ACTITUD,Desaprobado
1,D19202,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19202,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19202,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19202,TOMAS VALLE,Observacion,Desaprobado
1,D19202,TOMAS VALLE,Capacitacion,Desaprobado
1,D19202,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19202,TOMAS VALLE,ACTITUD,Desaprobado
1,D19203,TOMAS VALLE,ASISTENCIA,Observado
1,D19203,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D19203,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19203,TOMAS VALLE,Observacion,Desaprobado
1,D19203,TOMAS VALLE,Capacitacion,Desaprobado
1,D19203,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19203,TOMAS VALLE,ACTITUD,Desaprobado
1,D19205,SJM,ASISTENCIA,Observado
1,D19205,SJM,PUNTUALIDAD,Desaprobado
1,D19205,SJM,TOMA DE ASISTENCIA,Aprobado
1,D19205,SJM,Observacion,Desaprobado
1,D19205,SJM,Capacitacion,Desaprobado
1,D19205,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19205,SJM,ACTITUD,Desaprobado
1,D19211,SJM,ASISTENCIA,Aprobado
1,D19211,SJM,PUNTUALIDAD,Desaprobado
1,D19211,SJM,TOMA DE ASISTENCIA,Observado
1,D19211,SJM,Observacion,Desaprobado
1,D19211,SJM,Capacitacion,Desaprobado
1,D19211,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19211,SJM,ACTITUD,Desaprobado
1,D19213,TOMAS VALLE,ASISTENCIA,Observado
1,D19213,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19213,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19213,TOMAS VALLE,Observacion,Desaprobado
1,D19213,TOMAS VALLE,Capacitacion,Desaprobado
1,D19213,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19213,TOMAS VALLE,ACTITUD,Desaprobado
1,D19216,SJM,ASISTENCIA,Desaprobado
1,D19216,SJM,PUNTUALIDAD,Desaprobado
1,D19216,SJM,TOMA DE ASISTENCIA,Observado
1,D19216,SJM,Observacion,Desaprobado
1,D19216,SJM,Capacitacion,Desaprobado
1,D19216,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D19216,SJM,ACTITUD,Desaprobado
1,D19223,WILSON,ASISTENCIA,Aprobado
1,D19223,WILSON,PUNTUALIDAD,Desaprobado
1,D19223,WILSON,TOMA DE ASISTENCIA,Observado
1,D19223,WILSON,Observacion,Desaprobado
1,D19223,WILSON,Capacitacion,Desaprobado
1,D19223,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D19223,WILSON,ACTITUD,Desaprobado
1,D19265,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19265,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19265,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19265,TOMAS VALLE,Observacion,Desaprobado
1,D19265,TOMAS VALLE,Capacitacion,Desaprobado
1,D19265,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19265,TOMAS VALLE,ACTITUD,Desaprobado
1,D19266,TOMAS VALLE,ASISTENCIA,Aprobado
1,D19266,TOMAS VALLE,PUNTUALIDAD,Observado
1,D19266,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D19266,TOMAS VALLE,Observacion,Desaprobado
1,D19266,TOMAS VALLE,Capacitacion,Desaprobado
1,D19266,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D19266,TOMAS VALLE,ACTITUD,Desaprobado
1,D85003,LIMA CENTRO,ASISTENCIA,Aprobado
1,D85003,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D85003,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D85003,LIMA CENTRO,Observacion,Desaprobado
1,D85003,LIMA CENTRO,Capacitacion,Desaprobado
1,D85003,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D85003,LIMA CENTRO,ACTITUD,Desaprobado
1,D87011,LIMA CENTRO,ASISTENCIA,Aprobado
1,D87011,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D87011,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D87011,LIMA CENTRO,Observacion,Desaprobado
1,D87011,LIMA CENTRO,Capacitacion,Desaprobado
1,D87011,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D87011,LIMA CENTRO,ACTITUD,Desaprobado
1,D88001,LIMA CENTRO,ASISTENCIA,Observado
1,D88001,LIMA CENTRO,PUNTUALIDAD,Observado
1,D88001,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D88001,LIMA CENTRO,Observacion,Desaprobado
1,D88001,LIMA CENTRO,Capacitacion,Desaprobado
